Unnamed: 0,ligand_name,Minimum Energy,Smiles,IC50,pIC50
2642,ligand_2329,-7.7,COc1cc(-c2cc(OCC3(CC(N)=O)CC3)c3cccnc3c2)cc(OC)c1OC,408.6,6.388701637703571
2643,ligand_830,-7.2,CC(C)Nc1nc(-c2ccc(C(C)(C)C#N)cc2)cc2ncn(C)c(=O)c12,820.0,6.086186147616283
2644,ligand_2804,-6.2,Cc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,30.0,7.522878745280337
2645,ligand_2830,-7.1,CN(C)c1ccc(-c2cc3ncccc3c(NCCN)n2)cc1,190.0,6.721246399047171
2646,ligand_1235,-7.5,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1cccc(C(F)(F)F)n1,0.5,9.30102999566398
2647,ligand_2269,-5.1,Cn1cnc2cc(-c3ccc(OC[C@H]4CCCN4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,274.0,6.562249437179612
2648,ligand_2681,6.0,Cc1cc2cc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)ccc2[nH]1,19.0,7.721246399047171
2649,ligand_3220,-7.5,,,
2650,ligand_1,-5.6,Cc1ncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)nc1N,6.2,8.207608310501746
2651,ligand_1997,-7.9,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)cc1S(C)(=O)=O,21.0,7.67778070526608
2652,ligand_385,-6.7,Cn1cnc2cc(-c3ccc(C#N)nc3)nc(NC3CC3)c2c1=O,2543.0,5.594653639824291
2653,ligand_3911,-6.8,,,
2654,ligand_2958,-7.0,NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,87.0,7.060480747381382
2655,ligand_1213,-0.8,CN(C)CCCCNC(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(Cl)c2[nH]1,3.2,8.494850021680094
2656,ligand_2121,-7.4,CCOC(=O)CCc1cccc(-c2cc(C)cc(Nc3nccc(C)n3)c2)c1,919.9,6.036259381142116
2657,ligand_220,-7.7,CCN1CCN(C(=O)Cn2cc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cn2)CC1,167.0,6.777283528852417
2658,ligand_2492,-7.9,CC1CCCN1c1cccc(Nc2cc(-c3cccc(C#N)c3)nn3ccnc23)n1,613.95,6.211866996299049
2659,ligand_3005,-2.0,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3ccccn3)[nH]c12,0.5,9.30102999566398
2660,ligand_702,-6.7,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CCC[C@@H]3O)c2c1=O,893.0,6.049148541111453
2661,ligand_1303,-6.3,CCc1ccc(OCC(=O)N2CCC(Nc3ccc(-c4cc(C)cc(Nc5cc(C(F)(F)F)ccn5)n4)cn3)CC2)cc1,39.0,7.4089353929735005
2662,ligand_1761,-6.3,Cc1cc(C)cc(Nc2nccc(-n3cc(CN4CC[C@@H](O)C4)c(C4CC4)c3)n2)c1,3.7,8.431798275933005
2663,ligand_3918,32.9,,,
2664,ligand_2071,-1.8,CCC(O)(c1ncc(-c2cc(C)cc(Nc3cc(C4CC4)ccn3)n2)s1)[C@H]1CC[C@H](C(N)=O)CC1,3.1,8.508638306165727
2665,ligand_812,9.6,CN1CCN(C(=O)N2Cc3ccc(Nc4nccc(-c5ccccn5)n4)cc3C2)CC1,114.5,6.941194513324093
2666,ligand_35,-6.9,CN(C)CCN(C)c1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,10000.0,5.0
2667,ligand_824,-7.1,CN1CCN(CCCNc2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)cc2S(C)(=O)=O)CC1,84.0,7.075720713938118
2668,ligand_1061,-6.6,Cn1cc(-c2cc(Nc3nc(N[C@@H]4CCCC[C@@H]4N)nnc3C(N)=O)c3cnn(C)c3c2)cn1,0.49,9.309803919971486
2669,ligand_937,-7.3,CNC(=O)c1ccc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cn1,39.1,7.407823242604133
2670,ligand_1027,-5.4,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCCCN(C)C)c(C(=O)O)c2)c1,64.5,7.1904402853647325
2671,ligand_1573,-6.0,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5CC(C4)O5)cc3)c2n1,61.6,7.210419287835575
2672,ligand_1684,-7.6,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(CCC(=O)O)cc2)c1,7.1,8.148741651280925
2673,ligand_2274,-7.2,CCNc1nc(-c2ccc(C3CCN(C)CC3)nc2)cc2ncn(C)c(=O)c12,938.0,6.027797161620936
2674,ligand_1602,-6.4,CC(C)Nc1nc(-c2ccc([C@@H](C)NS(C)(=O)=O)cc2)cc2ncn(C)c(=O)c12,697.0,6.15676722190199
2675,ligand_3472,-8.3,,,
2676,ligand_1538,-0.1,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc5cc[nH]c5c4)CC3)nc2)c1,7.0,8.154901959985743
2677,ligand_2531,-5.9,Cc1cc(Nc2nccc(C)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)NCC#N)C(C)(C)C3)s2)c1,2.0,8.698970004336019
2678,ligand_2796,-6.9,COc1cc(Nc2nc(NCCN)n3cnnc3c2C(N)=O)cc(OC)c1,9.0,8.045757490560675
2679,ligand_1495,-5.9,Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(OCCCS(=O)(=O)N(C)C)ccc23)n[nH]1,3020.0,5.519993057042849
2680,ligand_2148,-6.9,Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)cc(OCC(C)(C)O)n1,0.2,9.69897000433602
2681,ligand_2175,-8.1,CC(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,3.981,8.400007822415901
2682,ligand_17,-6.8,COc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n3ncnc3c2C(N)=O)cc(OC)c1,4.0,8.397940008672037
2683,ligand_867,-8.0,Nc1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1,201.3,6.696156225111346
2684,ligand_1744,-7.3,COc1cc(Nc2nc(NCc3ccncc3)n3ccnc3c2C(N)=O)cc(OC)c1,2300.0,5.638272163982407
2685,ligand_295,-6.9,CC(=O)N[C@@H](C)c1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,246.0,6.609064892896621
2686,ligand_3088,-8.0,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3n[nH]c4c(C(C)(C)O)cccc34)nc12,10.0,8.0
2687,ligand_2691,-6.1,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(NCC5(N)CC5)c(C)n4)n3)cc12,0.34,9.468521082957745
2688,ligand_1437,-5.0,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OCC(C)(C)CO)ccn5)n4)ccc3[nH]2)CC1,0.9,9.045757490560677
2689,ligand_765,-6.4,CCOC(=O)CCC(=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,381.0,6.419075024324381
2690,ligand_113,17.5,c1cn2cc(-c3ccc4cc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,11.3,7.94692155651658
2691,ligand_2720,-4.1,Cc1cc(Nc2cc(C(C)(C)C)ccn2)nc(-c2ccc(NC3CCNC3=O)nc2)c1,27.0,7.568636235841013
2692,ligand_1470,-7.6,COc1ccc(Nc2nc(-c3ccc4cnn(C)c4c3)cn3ccnc23)cc1OC,12.3,7.910094888560602
2693,ligand_3282,-8.8,,,
2694,ligand_115,21.4,c1cn2cc(-c3ccc4c(n3)NCCO4)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,44.1,7.355561410532162
2695,ligand_749,-6.8,Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(N)=O)c1,398.11,6.399996913372259
2696,ligand_2292,1.8,Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N5CCN(CCN6CCOCC6)CC5)cc4c3)n2)c1,4.0,8.397940008672037
2697,ligand_1683,-7.7,FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CC4CC3CO4)c2)n1,67.4,7.17134010346468
2698,ligand_850,-7.0,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CCOC3)c2c1=O,216.0,6.665546248849069
2699,ligand_3702,-8.7,,,
2700,ligand_2458,-6.1,CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2C)CC1,78.8,7.103473782510445
2701,ligand_1843,-5.9,COCCN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(Cl)c3[nH]2)CC1,2.4,8.619788758288394
2702,ligand_1006,-7.2,Cn1cnc2cc(-c3ccc(CN)cc3)nc(N[C@@H]3CCOC3)c2c1=O,190.0,6.721246399047171
2703,ligand_2254,5.5,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(O[C@H]6CCNC6=O)ccn5)n4)ccc3[nH]2)CC1,50.0,7.301029995663981
2704,ligand_2837,-6.8,COc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n3cc(-c4ccccc4)nc3c2C(N)=O)cc(OC)c1,380.0,6.42021640338319
2705,ligand_1067,-8.4,CC(C)Nc1nc(-c2ccc(C(=N)NO)cc2)cc2ncn(C)c(=O)c12,616.0,6.210419287835575
2706,ligand_599,-7.3,Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(N)=O)c1,3981.07,5.40000018605658
2707,ligand_3922,-7.5,,,
2708,ligand_162,-3.1,COc1cc(Nc2ncc(F)c(Nc3ccc4nc(C)cc(N)c4c3)n2)cc(OC)c1OC,2958.0,5.529001830339126
2709,ligand_3296,-7.6,,,
2710,ligand_1390,-7.1,COc1ccnc(-c2ccnc(Nc3ccc4[nH]ccc4c3)n2)c1,20.6,7.686132779630847
2711,ligand_1595,-7.0,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC(CO)C4)n3)cc2)CC1,196.0,6.707743928643524
2712,ligand_1180,-7.0,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCCOCC4)cc3)c2n1,23.1,7.636388020107856
2713,ligand_1636,-7.1,C[C@@H](CNc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12)NS(C)(=O)=O,156.0,6.806875401645538
2714,ligand_2857,-7.0,COc1ccc2c(c1)c(/C=C1\C(=O)Nc3ccc(S(N)(=O)=O)cc31)cn2CC(=O)O,850.0,6.070581074285707
2715,ligand_2475,-5.3,COc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@]3(O)CC[C@@H](C(=O)O)CC3)s2)c1,1.286,8.890759031411797
2716,ligand_3197,4.4,,,
2717,ligand_2403,-7.2,CCNc1nc(-c2ccc(N[C@H](C)CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,137.0,6.863279432843593
2718,ligand_2526,-7.1,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC[C@@H](CO)C4)n3)cc2)CC1,91.1,7.040481623027001
2719,ligand_2974,-7.2,NCCCNc1nc(-c2cccc(F)c2)cc2ncccc12,850.0,6.070581074285707
2720,ligand_2337,-7.2,O=C(c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1)N1CCC(C2CCOCC2)CC1,52.3,7.281498311132726
2721,ligand_3069,5.8,CCN(Cc1nccn1C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(C)c2[nH]1,13.3,7.876148359032914
2722,ligand_1980,0.9,O=C(Nc1ccc(Cl)cc1)Nc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc([C@@H](O)C(F)F)cc2)c1,722.4,6.141222262694551
2723,ligand_2099,-8.5,CC1CCCN1c1cccc(Nc2cc(-c3ccc4cn[nH]c4c3)nn3ccnc23)n1,75.0,7.1249387366083
2724,ligand_1189,-0.6,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3cscn3)[nH]c12,9.2,8.036212172654444
2725,ligand_2802,-6.6,NCCNc1ncc(C(N)=O)c(Nc2cccc(Br)c2)n1,23.0,7.638272163982407
2726,ligand_3486,-6.2,,,
2727,ligand_338,-7.2,COc1cc(-c2cc3ncccc3c(OC(C)C3CC(=O)NO3)n2)cc(OC)c1OC,17.3,7.761953896871204
2728,ligand_1091,-8.0,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(C(=O)O)c2)c1,1.9,8.721246399047171
2729,ligand_1927,12.8,c1cn2cc(-c3ccc4nc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,31.9,7.496209316942819
2730,ligand_2718,-0.8,COC(=O)COC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,4.3,8.366531544420413
2731,ligand_2664,-6.9,CC(C)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(CCF)c(=O)c12,4586.0,5.33856594960608
2732,ligand_66,-7.5,c1cc2nc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2[nH]1,9545.0,5.020224067270314
2733,ligand_412,-8.3,C[C@@H](Oc1cc(-c2ccc(C(F)F)nc2)cc2ncccc12)[C@H]1CNC(=O)C1,0.6,9.221848749616356
2734,ligand_3864,-9.3,,,
2735,ligand_684,-7.5,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,165.0,6.782516055786093
2736,ligand_454,-7.2,CCOC(=O)c1ccnc(Nc2nc(-c3ccc(C(C)(C)O)nc3)cc3ncn(C)c(=O)c23)c1,2452.0,5.610479534153622
2737,ligand_557,-8.9,C[C@@H](Oc1cc(-c2ccc3c(c2)CNCC3)cc2ncccc12)[C@H]1CNC(=O)C1,0.4,9.397940008672036
2738,ligand_3749,-7.3,,,
2739,ligand_2534,-6.5,CC(C)Nc1nc(-c2ccc(N3CCN(C)CC3)cc2)cc2ncn(C)c(=O)c12,51.0,7.292429823902063
2740,ligand_489,-7.4,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nccn3C(C)C)[nH]c12,13.4,7.872895201635193
2741,ligand_1826,-6.3,COc1cc(Nc2nccc(-n3cc(C)c(CN4CC(O)C4)c3)n2)cc(OC)c1OC,38.0,7.42021640338319
2742,ligand_119,-7.4,Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(N)=O)c1,125.89,6.900008766455316
2743,ligand_399,-5.6,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(OCCc3cn[nH]c3)c2c1=O,27.1,7.567030709125595
2744,ligand_419,-7.0,Cc1cc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)nc(C)c1-c1cnn(C)c1,1.0,9.0
2745,ligand_3494,-8.4,,,
2746,ligand_2214,6.6,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(=O)n(CCO)c4)c4ccccc34)n2)cc2cn[nH]c12,4.0,8.397940008672037
2747,ligand_3076,-2.7,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3CCc4nocc4C3)[nH]c12,7.5,8.1249387366083
2748,ligand_605,5.5,CN1CCN(C(=O)c2cc3cc(Nc4nccc(-c5cc(OC6COC6)ccn5)n4)ccc3[nH]2)CC1,36.5,7.437707135543525
2749,ligand_1139,-8.2,CC1CCCN1c1cccc(Nc2cc(-c3ccccc3Cl)nn3ccnc23)n1,71.22,7.1473980306617655
2750,ligand_2391,-8.5,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)Cc4ccccc4C(F)(F)F)CC3)nc2)c1,39.0,7.4089353929735005
2751,ligand_769,-6.9,Cn1cnc2cc(-c3ccc(S(=O)(=O)CCN4CCCC4)cc3)nc(NC3CC3)c2c1=O,392.0,6.406713932979542
2752,ligand_658,26.9,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)n3)c3ccccc23)cc1,5.0,8.301029995663981
2753,ligand_1979,-7.2,C[C@@H](CO)Nc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1S(C)(=O)=O,875.0,6.057991946977687
2754,ligand_1009,-7.4,COCCNc1nc(-c2ccc3nc(C)oc3c2)cc2ncn(C)c(=O)c12,633.0,6.198596289982645
2755,ligand_2622,1.8,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3cccnn3)[nH]c12,3.8,8.42021640338319
2756,ligand_3099,-0.9,COCCn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N(C)C)cc4c3)n2)c1,5.1,8.292429823902063
2757,ligand_333,-8.2,Cc1c(C(=O)O)cccc1-c1cc(Nc2cccc(N3CCC[C@@H]3C)n2)c2nccn2n1,194.3,6.7115271994002175
2758,ligand_1840,-7.4,CC(C)Nc1nc(-c2ccc(N3CCOCC3)nc2)cc2ncn(C)c(=O)c12,296.0,6.528708288941061
2759,ligand_3936,-7.9,,,
2760,ligand_3193,-8.6,,,
2761,ligand_3536,-8.1,,,
2762,ligand_3835,-8.0,,,
2763,ligand_3934,-8.8,,,
2764,ligand_920,-8.9,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,731.0,6.13608262304214
2765,ligand_3178,-8.0,,,
2766,ligand_3854,-7.7,,,
2767,ligand_233,-6.8,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NCC3CC3)c2c1=O,461.0,6.336299074610352
2768,ligand_3049,-7.5,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3cccc(C#N)c3)c2c1=O,1280.0,5.892790030352131
2769,ligand_680,-7.0,COc1cc(-c2cc(OC[C@H]3CNC(=O)C3)c3cccnc3c2)cc(OC)c1OC,31.1,7.507239610973162
2770,ligand_1527,-7.7,CCNc1nc(-c2ccc(C3CCN(CC)CC3)c(F)c2)cc2ncn(C)c(=O)c12,112.0,6.950781977329818
2771,ligand_345,-7.5,CCCC(Oc1nc(-c2ccc(OC)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,1.7,8.769551078621726
2772,ligand_827,-7.4,CC(C)Nc1nc(-c2ccc(N(C)C)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,204.0,6.690369832574102
2773,ligand_2115,-0.6,Cc1cc(Nc2cc(C(F)F)ccn2)nc(-c2ccc(C(C)(O)C3CCC(C(=O)OCc4ccccc4)CC3)nc2)c1,35.0,7.455931955649724
2774,ligand_1415,-6.6,COc1cc(Nc2nccc(-c3nc(CO)cs3)n2)cc(C(F)(F)F)c1,180.0,6.7447274948966935
2775,ligand_302,7.6,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)NCc3nc4ccccc4n3C)[nH]c12,1.3,8.886056647693163
2776,ligand_1365,-6.2,NCCNc1ncc(C(N)=O)c(Nc2ccccc2)n1,280.0,6.552841968657781
2777,ligand_1391,0.6,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cc(OC5CCC(O)C5)ccn4)n3)ccc2[nH]1,1.2,8.920818753952375
2778,ligand_2503,-7.7,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(C(C)(O)[C@H]3CC[C@H](C(=O)O)CC3)cc2)c1,1.3,8.886056647693163
2779,ligand_2566,-8.9,CC1(C)CCN(c2cccc(Nc3cc(-c4cccc(C(=O)O)c4)nn4ccnc34)n2)C1,599.45,6.222247035467018
2780,ligand_1943,-6.7,Cn1cnc2cc(-c3ccc(N4CCCC4=O)cc3)nc(NCCCO)c2c1=O,466.0,6.33161408331
2781,ligand_1142,-4.9,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cc1,26.0,7.585026652029182
2782,ligand_612,-7.1,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CC(=O)C3)c2c1=O,632.0,6.199282921717615
2783,ligand_857,-6.8,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CC[C@@H](O)C3)c2c1=O,28.0,7.552841968657781
2784,ligand_1859,-4.1,CN(CCO)CCOc1ccnc(-c2ccnc(Nc3ccc4[nH]c(C(=O)N5CCN(C)CC5)cc4c3)n2)c1,601.5,6.2207643683241365
2785,ligand_3709,-6.9,,,
2786,ligand_430,-6.5,Cn1cnc2cc(-c3ccc(CCN4CCOCC4)cc3)nc(NC3CC3)c2c1=O,230.0,6.638272163982407
2787,ligand_1251,-6.1,Cc1nn(-c2ccnc(Nc3ccc4c(c3)CCN4C)n2)cc1CN1CC(O)C1,20.4,7.690369832574101
2788,ligand_127,-7.7,O=C(Nc1cc2cccnc2cc1OC1CCC(O)CC1)c1cnn2cccnc12,103.0,6.987162775294828
2789,ligand_2739,-8.4,Cn1ccc2c(-c3nc4c(-n5cc(CN6CC[C@H](O)C6)cn5)ccnc4[nH]3)cccc21,1.0,9.0
2790,ligand_1095,-6.6,CCCCC(=O)OC1CCC(C(C)(O)c2ncc(-c3cc(C)cc(Nc4nccc(C)n4)c3)s2)CC1,1429.0,5.8449677712090296
2791,ligand_413,-4.1,COc1cc(Nc2nccc(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,41.0,7.387216143280264
2792,ligand_2375,-5.8,CN(C)C(=O)c1cc2ccc(Nc3nccc(-c4cc(OCCO)ccn4)n3)cc2n1C,16.9,7.772113295386326
2793,ligand_725,-9.1,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4n[nH]c5ccccc45)CC3)nc2)c1,7.0,8.154901959985743
2794,ligand_2820,-7.2,CC(C)c1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,92.0,7.036212172654444
2795,ligand_175,-4.3,CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(Nc4nc(CO)cs4)n3)cc2)CC1,161.0,6.79317412396815
2796,ligand_1087,0.1,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(NC3CCN(C(=O)c4ccc5ncccc5c4)CC3)nc2)c1,3.0,8.522878745280337
2797,ligand_980,-7.8,CCNc1nc(-c2ccc(C3CCNCC3)nc2)cc2ncn(C)c(=O)c12,180.0,6.7447274948966935
2798,ligand_3444,-6.9,,,
2799,ligand_1989,-6.9,COc1cc(-c2cc3ncccc3c(OCC3CNC(=O)C3)n2)cc(OC)c1OC,7.1,8.148741651280925
2800,ligand_1137,-5.6,Cn1cnc2cc(-c3ccc(C4CCNCC4)cc3)nc(NCCCOC(=O)C(F)(F)F)c2c1=O,384.0,6.4156687756324695
2801,ligand_1795,-8.4,CC(=O)c1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,528.3,6.277119389313061
2802,ligand_2875,-7.5,O=[N+]([O-])c1ccccc1COc1ccc(Nc2nccc(-c3nccs3)n2)cc1,2000.0,5.698970004336019
2803,ligand_3621,-8.8,,,
2804,ligand_1711,-8.2,Oc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,276.3,6.558619115083489
2805,ligand_189,-2.1,CCCCCOC(=O)C1CCC(C(C)(O)c2ccc(-c3cc(C)cc(Nc4cc(C(F)F)ccn4)n3)cn2)CC1,100.0,7.0
2806,ligand_2914,-7.0,NCCCNc1nc(-c2cccc(OC(F)(F)F)c2)cc2ncccc12,829.8507675144217,6.081
2807,ligand_3411,-7.4,,,
2808,ligand_2621,-5.3,Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2cc(C(=O)N3CCC3)[nH]c12,5.5,8.259637310505756
2809,ligand_433,-7.2,Cn1cnc2cc(-c3ccc(NS(C)(=O)=O)cc3)nc(NC3CC3)c2c1=O,345.0,6.462180904926726
2810,ligand_2126,-6.6,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(OCCO)c2c1=O,156.0,6.806875401645538
2811,ligand_3007,-8.1,CC1CCCN1c1cccc(Nc2cc(-c3ccccc3)nn3ccnc23)n1,127.15,6.895683635488272
2812,ligand_363,-4.1,COc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,1.4,8.853871964321762
2813,ligand_1891,-8.4,Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4cc[nH]c(=O)c34)cccc12,3.0,8.522878745280337
2814,ligand_755,1.7,CCNCC(=O)N1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC(C)C)n3)cc2)CC1,45.0,7.346787486224656
2815,ligand_3437,-8.1,,,
2816,ligand_2960,-4.8,COc1ccc(Nc2cc(-c3cccc(C(=O)Nc4ccc(C(=O)O)cc4)c3)nn3ccnc23)nc1OC,1.0,9.0
2817,ligand_3435,-8.4,,,
2818,ligand_144,-8.8,Cn1ncc2ccc(-c3cc(OCc4ncccc4C(N)=O)c4cccnc4c3)cc21,1.0,9.0
2819,ligand_1318,-7.4,CN1CCC(CN2CCN(C(=O)c3cc4cc(Nc5nccc(-c6ccccn6)n5)ccc4[nH]3)CC2)CC1,16.8,7.774690718274137
2820,ligand_3576,-7.2,,,
2821,ligand_3106,-6.6,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cn(C)cn4)n3)cc(Cl)c2[nH]1,1.5,8.823908740944319
2822,ligand_3024,-6.7,Cc1nn(-c2ccnc(Nc3ccc4c(ccn4C)c3)n2)cc1CN1CC(O)C1,36.6,7.436518914605589
2823,ligand_444,-6.2,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4cc(OCC5CNC(=O)C5)ccn4)n3)ccc2[nH]1,33.1,7.480172006224281
2824,ligand_2318,-7.6,CNc1ccc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)cc1,93.0,7.031517051446065
2825,ligand_1818,-4.2,Cc1cc(Nc2nccc(C(F)(F)C(F)(F)F)n2)cc(-c2cnc(C3(O)CCC(C(=O)OC(C)(C)C)CC3)s2)c1,2427.0,5.614930223668066
2826,ligand_2451,-4.5,CC[C@@H](Oc1nc(-c2cc(OC)c(OCCN3CCOCC3)c(OC)c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.7,9.154901959985745
2827,ligand_2540,-6.0,Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NCc3cccc(S(C)(=O)=O)c3)c2c1=O,947.0,6.023650020996727
2828,ligand_965,24.7,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)cc4)c4ccccc34)n2)cc2cn[nH]c12,4.0,8.397940008672037
